device_id,total_transactions,chargeback_count,distinct_cards_used,chargeback_rate
849149.0,1,0,1,0.0
848391.0,1,0,1,0.0
847480.0,1,0,1,0.0
845353.0,1,0,1,0.0
845311.0,1,0,1,0.0
844305.0,2,0,1,0.0
842363.0,1,0,1,0.0
841791.0,1,0,1,0.0
841662.0,1,0,1,0.0
840640.0,3,0,1,0.0
840287.0,1,0,1,0.0
839182.0,1,0,1,0.0
839171.0,1,0,1,0.0
839128.0,1,0,1,0.0
838620.0,1,0,1,0.0
837884.0,2,0,1,0.0
835827.0,1,0,1,0.0
835206.0,1,0,1,0.0
834859.0,1,0,1,0.0
834726.0,1,0,1,0.0
834389.0,1,0,1,0.0
851307.0,1,0,1,0.0
851328.0,1,0,1,0.0
852564.0,1,0,1,0.0
860571.0,1,0,1,0.0
867173.0,1,0,1,0.0
866953.0,1,0,1,0.0
866432.0,1,0,1,0.0
865504.0,1,0,1,0.0
864783.0,1,0,1,0.0
864210.0,1,0,1,0.0
864199.0,1,0,1,0.0
864040.0,1,0,1,0.0
863259.0,1,0,1,0.0
863219.0,1,0,1,0.0
862812.0,1,0,1,0.0
861887.0,1,0,1,0.0
860281.0,1,0,1,0.0
852794.0,1,0,1,0.0
860232.0,1,0,1,0.0
859876.0,1,0,1,0.0
857297.0,2,0,1,0.0
856642.0,2,0,1,0.0
856453.0,1,0,1,0.0
855277.0,1,0,1,0.0
854908.0,1,0,1,0.0
854415.0,1,0,1,0.0
853965.0,1,0,1,0.0
853911.0,1,0,1,0.0
853749.0,1,0,1,0.0
853557.0,1,0,1,0.0
834114.0,1,0,1,0.0
833745.0,1,0,1,0.0
832643.0,1,0,1,0.0
801011.0,1,0,1,0.0
808032.0,1,0,1,0.0
807149.0,1,0,1,0.0
806170.0,1,0,1,0.0
805913.0,1,0,1,0.0
805794.0,1,0,1,0.0
805460.0,1,0,1,0.0
804176.0,1,0,1,0.0
804022.0,1,0,1,0.0
803846.0,1,0,1,0.0
803821.0,1,0,1,0.0
803463.0,1,0,1,0.0
802447.0,1,0,1,0.0
800585.0,1,0,1,0.0
809971.0,1,0,1,0.0
799720.0,1,0,1,0.0
799521.0,1,0,1,0.0
799160.0,1,0,1,0.0
798973.0,1,0,1,0.0
798723.0,1,0,1,0.0
798687.0,1,0,1,0.0
798301.0,1,0,1,0.0
798242.0,1,0,1,0.0
798045.0,1,0,1,0.0
797472.0,1,0,1,0.0
797140.0,1,0,1,0.0
797054.0,1,0,1,0.0
808506.0,1,0,1,0.0
810633.0,1,0,1,0.0
830983.0,1,0,1,0.0
821124.0,1,0,1,0.0
830639.0,1,0,1,0.0
828648.0,1,0,1,0.0
826915.0,1,0,1,0.0
826602.0,1,0,1,0.0
823875.0,1,0,1,0.0
822779.0,1,0,1,0.0
822765.0,1,0,1,0.0
822152.0,1,0,1,0.0
821969.0,1,0,1,0.0
821794.0,1,0,1,0.0
821221.0,1,0,1,0.0
821182.0,1,0,1,0.0
820454.0,1,0,1,0.0
811052.0,1,0,1,0.0
819356.0,1,0,1,0.0
818443.0,3,0,1,0.0
818075.0,1,0,1,0.0
818064.0,1,0,1,0.0
816841.0,1,0,1,0.0
815783.0,1,0,1,0.0
815167.0,1,0,1,0.0
813144.0,1,0,1,0.0
813110.0,1,0,1,0.0
812888.0,1,0,1,0.0
812618.0,1,0,1,0.0
811968.0,1,0,1,0.0
512908.0,1,0,1,0.0
496206.0,1,0,1,0.0
512720.0,1,0,1,0.0
134708.0,1,0,1,0.0
173417.0,1,0,1,0.0
173402.0,1,0,1,0.0
171733.0,1,0,1,0.0
170978.0,1,0,1,0.0
170620.0,1,0,1,0.0
170171.0,1,0,1,0.0
169848.0,1,0,1,0.0
169566.0,1,0,1,0.0
169231.0,1,0,1,0.0
168670.0,1,0,1,0.0
168654.0,1,0,1,0.0
168612.0,1,0,1,0.0
167783.0,1,0,1,0.0
167508.0,2,0,2,0.0
167152.0,1,0,1,0.0
166530.0,1,0,1,0.0
166451.0,1,0,1,0.0
166286.0,1,0,1,0.0
165962.0,1,0,1,0.0
165768.0,2,0,1,0.0
165537.0,1,0,1,0.0
163561.0,1,0,1,0.0
163142.0,1,0,1,0.0
162128.0,1,0,1,0.0
161974.0,1,0,1,0.0
161818.0,1,0,1,0.0
160857.0,1,0,1,0.0
173431.0,1,0,1,0.0
173647.0,1,0,1,0.0
174253.0,1,0,1,0.0
183083.0,1,0,1,0.0
192776.0,1,0,1,0.0
192705.0,1,0,1,0.0
191241.0,1,0,1,0.0
191222.0,1,0,1,0.0
190910.0,1,0,1,0.0
187545.0,1,0,1,0.0
187446.0,1,0,1,0.0
186720.0,1,0,1,0.0
185785.0,1,0,1,0.0
184693.0,1,0,1,0.0
183954.0,1,0,1,0.0
183458.0,1,0,1,0.0
183019.0,1,0,1,0.0
174406.0,2,0,2,0.0
182400.0,1,0,1,0.0
182385.0,1,0,1,0.0
181823.0,1,0,1,0.0
181596.0,1,0,1,0.0
179571.0,1,0,1,0.0
179302.0,1,0,1,0.0
179194.0,1,0,1,0.0
178927.0,1,0,1,0.0
178881.0,1,0,1,0.0
178747.0,1,0,1,0.0
176952.0,1,0,1,0.0
175243.0,1,0,1,0.0
160489.0,1,0,1,0.0
160262.0,1,0,1,0.0
160184.0,1,0,1,0.0
142522.0,1,0,1,0.0
149223.0,1,0,1,0.0
148426.0,1,0,1,0.0
148273.0,1,0,1,0.0
146834.0,1,0,1,0.0
146022.0,1,0,1,0.0
145121.0,1,0,1,0.0
144832.0,1,0,1,0.0
144657.0,1,0,1,0.0
144209.0,1,0,1,0.0
143605.0,1,0,1,0.0
143436.0,1,0,1,0.0
142654.0,1,0,1,0.0
142420.0,1,0,1,0.0
149717.0,1,0,1,0.0
142304.0,1,0,1,0.0
142003.0,1,0,1,0.0
141870.0,1,0,1,0.0
140378.0,1,0,1,0.0
139504.0,1,0,1,0.0
139118.0,1,0,1,0.0
138890.0,1,0,1,0.0
138126.0,1,0,1,0.0
136724.0,1,0,1,0.0
136233.0,1,0,1,0.0
135148.0,1,0,1,0.0
135015.0,1,0,1,0.0
149333.0,1,0,1,0.0
150086.0,1,0,1,0.0
160149.0,1,0,1,0.0
156608.0,1,0,1,0.0
159935.0,1,0,1,0.0
159736.0,1,0,1,0.0
159488.0,1,0,1,0.0
158786.0,1,0,1,0.0
158372.0,1,0,1,0.0
158146.0,1,0,1,0.0
158120.0,1,0,1,0.0
157931.0,1,0,1,0.0
157031.0,1,0,1,0.0
156922.0,1,0,1,0.0
156825.0,1,0,1,0.0
156704.0,1,0,1,0.0
156100.0,1,0,1,0.0
150631.0,1,0,1,0.0
155813.0,1,0,1,0.0
154917.0,1,0,1,0.0
154866.0,1,0,1,0.0
154532.0,1,0,1,0.0
154151.0,1,0,1,0.0
153799.0,1,0,1,0.0
153337.0,1,0,1,0.0
152381.0,1,0,1,0.0
152156.0,1,0,1,0.0
151476.0,1,0,1,0.0
151324.0,1,0,1,0.0
151298.0,1,0,1,0.0
193055.0,1,0,1,0.0
193129.0,1,0,1,0.0
195319.0,1,0,1,0.0
236663.0,1,0,1,0.0
243686.0,1,0,1,0.0
241835.0,1,0,1,0.0
241302.0,1,0,1,0.0
241163.0,1,0,1,0.0
239841.0,1,0,1,0.0
239423.0,1,0,1,0.0
238607.0,1,0,1,0.0
238516.0,1,0,1,0.0
238364.0,1,0,1,0.0
237038.0,1,0,1,0.0
236825.0,1,0,1,0.0
236739.0,1,0,1,0.0
236655.0,1,0,1,0.0
245189.0,1,0,1,0.0
235864.0,1,0,1,0.0
234914.0,1,0,1,0.0
233769.0,1,0,1,0.0
233560.0,1,0,1,0.0
232070.0,1,0,1,0.0
231764.0,1,0,1,0.0
231663.0,1,0,1,0.0
231490.0,1,0,1,0.0
231308.0,1,0,1,0.0
230059.0,1,0,1,0.0
229829.0,1,0,1,0.0
229018.0,1,0,1,0.0
244125.0,1,0,1,0.0
245842.0,1,0,1,0.0
227794.0,1,0,1,0.0
251591.0,1,0,1,0.0
261400.0,1,0,1,0.0
260437.0,1,0,1,0.0
259828.0,1,0,1,0.0
259344.0,2,0,1,0.0
258799.0,1,0,1,0.0
258354.0,1,0,1,0.0
257944.0,1,0,1,0.0
257568.0,1,0,1,0.0
257062.0,1,0,1,0.0
255778.0,1,0,1,0.0
254672.0,1,0,1,0.0
252885.0,1,0,1,0.0
251576.0,1,0,1,0.0
246277.0,1,0,1,0.0
251490.0,1,0,1,0.0
251486.0,1,0,1,0.0
250278.0,1,0,1,0.0
250039.0,1,0,1,0.0
249786.0,1,0,1,0.0
248539.0,1,0,1,0.0
248408.0,1,0,1,0.0
248104.0,1,0,1,0.0
247489.0,1,0,1,0.0
247239.0,1,0,1,0.0
246384.0,1,0,1,0.0
246371.0,1,0,1,0.0
227934.0,1,0,1,0.0
227506.0,1,0,1,0.0
197461.0,1,0,1,0.0
206048.0,1,0,1,0.0
211968.0,1,0,1,0.0
211776.0,1,0,1,0.0
211680.0,1,0,1,0.0
209775.0,1,0,1,0.0
209396.0,1,0,1,0.0
208768.0,2,0,2,0.0
208613.0,1,0,1,0.0
208138.0,1,0,1,0.0
207363.0,1,0,1,0.0
206854.0,1,0,1,0.0
206749.0,1,0,1,0.0
206180.0,1,0,1,0.0
205691.0,1,0,1,0.0
212330.0,1,0,1,0.0
204995.0,1,0,1,0.0
203505.0,1,0,1,0.0
203134.0,5,0,5,0.0
202551.0,1,0,1,0.0
202370.0,1,0,1,0.0
202335.0,1,0,1,0.0
200830.0,1,0,1,0.0
200178.0,1,0,1,0.0
199663.0,3,0,1,0.0
199024.0,1,0,1,0.0
198846.0,1,0,1,0.0
197702.0,1,0,1,0.0
212157.0,1,0,1,0.0
212549.0,1,0,1,0.0
225909.0,1,0,1,0.0
220783.0,1,0,1,0.0
225314.0,1,0,1,0.0
224538.0,1,0,1,0.0
224158.0,1,0,1,0.0
224141.0,1,0,1,0.0
223753.0,1,0,1,0.0
223648.0,1,0,1,0.0
223048.0,1,0,1,0.0
222976.0,1,0,1,0.0
221895.0,1,0,1,0.0
221834.0,1,0,1,0.0
221562.0,1,0,1,0.0
221406.0,1,0,1,0.0
220286.0,1,0,1,0.0
213110.0,1,0,1,0.0
219818.0,1,0,1,0.0
219813.0,1,0,1,0.0
219254.0,1,0,1,0.0
219173.0,1,0,1,0.0
218522.0,1,0,1,0.0
217407.0,2,0,2,0.0
217396.0,1,0,1,0.0
216815.0,1,0,1,0.0
216660.0,1,0,1,0.0
214167.0,1,0,1,0.0
214156.0,1,0,1,0.0
213736.0,1,0,1,0.0
135010.0,1,0,1,0.0
134032.0,1,0,1,0.0
511975.0,1,0,1,0.0
133935.0,1,0,1,0.0
52297.0,1,0,1,0.0
50625.0,1,0,1,0.0
49741.0,1,0,1,0.0
49561.0,1,0,1,0.0
49149.0,1,0,1,0.0
49050.0,1,0,1,0.0
48458.0,1,0,1,0.0
47876.0,1,0,1,0.0
47609.0,1,0,1,0.0
46739.0,1,0,1,0.0
45961.0,1,0,1,0.0
45374.0,1,0,1,0.0
45157.0,1,0,1,0.0
44009.0,1,0,1,0.0
43762.0,1,0,1,0.0
42612.0,1,0,1,0.0
40494.0,1,0,1,0.0
40479.0,1,0,1,0.0
40212.0,1,0,1,0.0
39852.0,1,0,1,0.0
38989.0,1,0,1,0.0
38586.0,1,0,1,0.0
38192.0,1,0,1,0.0
38070.0,1,0,1,0.0
37828.0,1,0,1,0.0
36441.0,1,0,1,0.0
35915.0,1,0,1,0.0
52389.0,3,0,2,0.0
52417.0,1,0,1,0.0
52456.0,1,0,1,0.0
63410.0,1,0,1,0.0
67511.0,1,0,1,0.0
67253.0,1,0,1,0.0
67001.0,1,0,1,0.0
66975.0,1,0,1,0.0
66731.0,1,0,1,0.0
65482.0,1,0,1,0.0
64764.0,1,0,1,0.0
64701.0,1,0,1,0.0
64410.0,1,0,1,0.0
64240.0,1,0,1,0.0
63802.0,1,0,1,0.0
63488.0,1,0,1,0.0
62903.0,1,0,1,0.0
52660.0,1,0,1,0.0
62805.0,1,0,1,0.0
62316.0,1,0,1,0.0
62045.0,1,0,1,0.0
61860.0,1,0,1,0.0
61137.0,1,0,1,0.0
58954.0,1,0,1,0.0
56722.0,1,0,1,0.0
55956.0,1,0,1,0.0
55458.0,1,0,1,0.0
54884.0,1,0,1,0.0
54799.0,1,0,1,0.0
54552.0,1,0,1,0.0
35746.0,1,0,1,0.0
34672.0,2,0,2,0.0
34179.0,1,0,1,0.0
10630.0,1,0,1,0.0
17474.0,1,0,1,0.0
17469.0,1,0,1,0.0
17248.0,1,0,1,0.0
15182.0,1,0,1,0.0
14550.0,1,0,1,0.0
13928.0,1,0,1,0.0
13699.0,1,0,1,0.0
13549.0,1,0,1,0.0
11853.0,1,0,1,0.0
11438.0,1,0,1,0.0
10906.0,1,0,1,0.0
10689.0,1,0,1,0.0
9786.0,1,0,1,0.0
18698.0,1,0,1,0.0
9736.0,1,0,1,0.0
8847.0,1,0,1,0.0
7855.0,1,0,1,0.0
6365.0,1,0,1,0.0
5542.0,1,0,1,0.0
4866.0,1,0,1,0.0
4571.0,2,0,2,0.0
4076.0,1,0,1,0.0
3290.0,1,0,1,0.0
3044.0,1,0,1,0.0
2630.0,1,0,1,0.0
2359.0,1,0,1,0.0
18638.0,1,0,1,0.0
19478.0,1,0,1,0.0
33960.0,1,0,1,0.0
25981.0,1,0,1,0.0
33573.0,1,0,1,0.0
33168.0,1,0,1,0.0
32703.0,1,0,1,0.0
32421.0,1,0,1,0.0
32303.0,1,0,1,0.0
32067.0,1,0,1,0.0
29134.0,1,0,1,0.0
27884.0,1,0,1,0.0
27250.0,3,0,1,0.0
26755.0,1,0,1,0.0
26689.0,1,0,1,0.0
26177.0,1,0,1,0.0
25937.0,1,0,1,0.0
19614.0,1,0,1,0.0
25197.0,1,0,1,0.0
24718.0,1,0,1,0.0
24654.0,1,0,1,0.0
23010.0,1,0,1,0.0
22672.0,1,0,1,0.0
22394.0,1,0,1,0.0
22159.0,1,0,1,0.0
22112.0,1,0,1,0.0
21728.0,1,0,1,0.0
21192.0,1,0,1,0.0
20574.0,1,0,1,0.0
20419.0,1,0,1,0.0
68677.0,2,0,1,0.0
69852.0,1,0,1,0.0
70823.0,1,0,1,0.0
109603.0,1,0,1,0.0
115983.0,1,0,1,0.0
115859.0,1,0,1,0.0
115836.0,1,0,1,0.0
115003.0,5,0,5,0.0
113770.0,1,0,1,0.0
113689.0,1,0,1,0.0
113429.0,1,0,1,0.0
112649.0,1,0,1,0.0
112383.0,1,0,1,0.0
112311.0,1,0,1,0.0
110538.0,1,0,1,0.0
110079.0,1,0,1,0.0
107579.0,1,0,1,0.0
117012.0,1,0,1,0.0
107301.0,1,0,1,0.0
106815.0,1,0,1,0.0
106027.0,1,0,1,0.0
105940.0,1,0,1,0.0
105091.0,1,0,1,0.0
104616.0,1,0,1,0.0
104612.0,1,0,1,0.0
104598.0,1,0,1,0.0
104363.0,1,0,1,0.0
103121.0,1,0,1,0.0
102528.0,1,0,1,0.0
102005.0,1,0,1,0.0
116984.0,1,0,1,0.0
117371.0,1,0,1,0.0
101449.0,1,0,1,0.0
125173.0,1,0,1,0.0
133521.0,1,0,1,0.0
133496.0,1,0,1,0.0
132919.0,1,0,1,0.0
132118.0,1,0,1,0.0
130930.0,1,0,1,0.0
130700.0,2,0,1,0.0
130330.0,1,0,1,0.0
127442.0,1,0,1,0.0
127393.0,1,0,1,0.0
126934.0,1,0,1,0.0
126381.0,4,0,1,0.0
125525.0,1,0,1,0.0
125128.0,1,0,1,0.0
117728.0,1,0,1,0.0
123867.0,1,0,1,0.0
123645.0,1,0,1,0.0
123449.0,1,0,1,0.0
123094.0,1,0,1,0.0
122793.0,1,0,1,0.0
122718.0,1,0,1,0.0
120914.0,1,0,1,0.0
120323.0,1,0,1,0.0
119274.0,1,0,1,0.0
119101.0,1,0,1,0.0
118868.0,1,0,1,0.0
118583.0,1,0,1,0.0
101818.0,1,0,1,0.0
100951.0,1,0,1,0.0
71255.0,1,0,1,0.0
79235.0,1,0,1,0.0
86420.0,1,0,1,0.0
84761.0,1,0,1,0.0
84532.0,1,0,1,0.0
84513.0,1,0,1,0.0
84112.0,1,0,1,0.0
83958.0,1,0,1,0.0
83688.0,1,0,1,0.0
83641.0,3,0,1,0.0
83537.0,1,0,1,0.0
82526.0,1,0,1,0.0
81722.0,3,0,1,0.0
80732.0,1,0,1,0.0
79039.0,1,0,1,0.0
88440.0,1,0,1,0.0
78425.0,1,0,1,0.0
77958.0,1,0,1,0.0
77746.0,1,0,1,0.0
75795.0,1,0,1,0.0
75588.0,1,0,1,0.0
74464.0,1,0,1,0.0
74347.0,1,0,1,0.0
74119.0,1,0,1,0.0
74047.0,1,0,1,0.0
72909.0,1,0,1,0.0
72138.0,1,0,1,0.0
71592.0,1,0,1,0.0
87691.0,1,0,1,0.0
88606.0,1,0,1,0.0
100927.0,1,0,1,0.0
97512.0,1,0,1,0.0
100144.0,1,0,1,0.0
100035.0,1,0,1,0.0
100033.0,1,0,1,0.0
99805.0,1,0,1,0.0
99690.0,1,0,1,0.0
99545.0,1,0,1,0.0
99526.0,1,0,1,0.0
99435.0,1,0,1,0.0
98591.0,1,0,1,0.0
98501.0,1,0,1,0.0
98335.0,1,0,1,0.0
97761.0,1,0,1,0.0
97259.0,1,0,1,0.0
89631.0,1,0,1,0.0
96875.0,1,0,1,0.0
96855.0,1,0,1,0.0
96369.0,1,0,1,0.0
96259.0,1,0,1,0.0
94710.0,1,0,1,0.0
93937.0,1,0,1,0.0
93683.0,1,0,1,0.0
93650.0,1,0,1,0.0
93167.0,1,0,1,0.0
92521.0,1,0,1,0.0
92232.0,1,0,1,0.0
90403.0,1,0,1,0.0
261953.0,1,0,1,0.0
262140.0,1,0,1,0.0
262968.0,1,0,1,0.0
263077.0,1,0,1,0.0
432518.0,1,0,1,0.0
432356.0,1,0,1,0.0
432107.0,1,0,1,0.0
431852.0,1,0,1,0.0
430884.0,1,0,1,0.0
430429.0,1,0,1,0.0
428096.0,1,0,1,0.0
428068.0,1,0,1,0.0
427527.0,1,0,1,0.0
426482.0,1,0,1,0.0
426301.0,1,0,1,0.0
426184.0,1,0,1,0.0
424321.0,1,0,1,0.0
424023.0,1,0,1,0.0
423991.0,1,0,1,0.0
423908.0,1,0,1,0.0
423842.0,1,0,1,0.0
423309.0,1,0,1,0.0
422923.0,1,0,1,0.0
422057.0,2,0,1,0.0
420923.0,1,0,1,0.0
420879.0,1,0,1,0.0
420875.0,1,0,1,0.0
418043.0,1,0,1,0.0
417897.0,1,0,1,0.0
417650.0,1,0,1,0.0
417645.0,2,0,2,0.0
432655.0,1,0,1,0.0
433040.0,1,0,1,0.0
433139.0,1,0,1,0.0
440976.0,1,0,1,0.0
448948.0,1,0,1,0.0
448268.0,1,0,1,0.0
448080.0,1,0,1,0.0
445805.0,1,0,1,0.0
444690.0,1,0,1,0.0
444276.0,1,0,1,0.0
444141.0,1,0,1,0.0
443051.0,1,0,1,0.0
442641.0,1,0,1,0.0
442411.0,1,0,1,0.0
442211.0,1,0,1,0.0
441983.0,1,0,1,0.0
440923.0,1,0,1,0.0
433482.0,1,0,1,0.0
439821.0,1,0,1,0.0
438988.0,1,0,1,0.0
438736.0,1,0,1,0.0
438329.0,1,0,1,0.0
438285.0,1,0,1,0.0
437776.0,1,0,1,0.0
436881.0,1,0,1,0.0
435978.0,1,0,1,0.0
435821.0,1,0,1,0.0
435317.0,1,0,1,0.0
434777.0,1,0,1,0.0
434119.0,1,0,1,0.0
417598.0,1,0,1,0.0
416995.0,1,0,1,0.0
416538.0,1,0,1,0.0
393761.0,1,0,1,0.0
399834.0,1,0,1,0.0
399188.0,1,0,1,0.0
399120.0,1,0,1,0.0
399073.0,1,0,1,0.0
398625.0,1,0,1,0.0
398231.0,1,0,1,0.0
397162.0,1,0,1,0.0
396789.0,1,0,1,0.0
396651.0,1,0,1,0.0
395837.0,1,0,1,0.0
394342.0,1,0,1,0.0
393762.0,1,0,1,0.0
393381.0,1,0,1,0.0
401436.0,1,0,1,0.0
393031.0,1,0,1,0.0
392972.0,1,0,1,0.0
392747.0,1,0,1,0.0
391803.0,1,0,1,0.0
390462.0,1,0,1,0.0
389308.0,1,0,1,0.0
388924.0,1,0,1,0.0
388856.0,1,0,1,0.0
388198.0,1,0,1,0.0
387598.0,1,0,1,0.0
385721.0,1,0,1,0.0
384820.0,1,0,1,0.0
400593.0,1,0,1,0.0
401558.0,1,0,1,0.0
416104.0,1,0,1,0.0
409413.0,1,0,1,0.0
415766.0,1,0,1,0.0
414689.0,1,0,1,0.0
414193.0,1,0,1,0.0
413988.0,1,0,1,0.0
413565.0,1,0,1,0.0
413497.0,1,0,1,0.0
412966.0,1,0,1,0.0
412833.0,1,0,1,0.0
412103.0,1,0,1,0.0
411303.0,1,0,1,0.0
409736.0,1,0,1,0.0
409696.0,1,0,1,0.0
408906.0,1,0,1,0.0
401706.0,1,0,1,0.0
408663.0,1,0,1,0.0
408559.0,1,0,1,0.0
407882.0,1,0,1,0.0
406509.0,1,0,1,0.0
405699.0,1,0,1,0.0
405618.0,1,0,1,0.0
404633.0,1,0,1,0.0
404608.0,1,0,1,0.0
402744.0,1,0,1,0.0
402547.0,2,0,2,0.0
402204.0,1,0,1,0.0
401998.0,1,0,1,0.0
449907.0,1,0,1,0.0
450126.0,1,0,1,0.0
450287.0,1,0,1,0.0
488019.0,1,0,1,0.0
494807.0,1,0,1,0.0
494468.0,1,0,1,0.0
493414.0,1,0,1,0.0
493290.0,1,0,1,0.0
493084.0,1,0,1,0.0
492772.0,1,0,1,0.0
492346.0,1,0,1,0.0
491648.0,1,0,1,0.0
491594.0,1,0,1,0.0
490155.0,1,0,1,0.0
489387.0,1,0,1,0.0
488433.0,2,0,2,0.0
487717.0,1,0,1,0.0
4.0,1,0,1,0.0
487691.0,2,0,1,0.0
487224.0,1,0,1,0.0
486783.0,1,0,1,0.0
486041.0,1,0,1,0.0
486013.0,1,0,1,0.0
485369.0,1,0,1,0.0
484644.0,1,0,1,0.0
484286.0,2,0,1,0.0
483855.0,1,0,1,0.0
482635.0,1,0,1,0.0
482446.0,1,0,1,0.0
481221.0,1,0,1,0.0
495443.0,1,0,1,0.0
496685.0,1,0,1,0.0
480449.0,1,0,1,0.0
505505.0,1,0,1,0.0
511329.0,2,0,2,0.0
510630.0,1,0,1,0.0
509733.0,1,0,1,0.0
509678.0,1,0,1,0.0
509176.0,2,0,2,0.0
509015.0,1,0,1,0.0
508910.0,1,0,1,0.0
508778.0,1,0,1,0.0
507529.0,1,0,1,0.0
507162.0,1,0,1,0.0
506572.0,1,0,1,0.0
506185.0,1,0,1,0.0
505061.0,1,0,1,0.0
498185.0,1,0,1,0.0
504886.0,1,0,1,0.0
504467.0,1,0,1,0.0
504397.0,1,0,1,0.0
504303.0,1,0,1,0.0
504297.0,1,0,1,0.0
503882.0,1,0,1,0.0
503714.0,2,0,1,0.0
501802.0,1,0,1,0.0
500772.0,1,0,1,0.0
499914.0,1,0,1,0.0
499768.0,1,0,1,0.0
498650.0,1,0,1,0.0
480497.0,1,0,1,0.0
480243.0,1,0,1,0.0
450574.0,1,0,1,0.0
458428.0,1,0,1,0.0
463691.0,1,0,1,0.0
463439.0,2,0,1,0.0
463392.0,1,0,1,0.0
462061.0,2,0,1,0.0
461990.0,1,0,1,0.0
461976.0,1,0,1,0.0
461426.0,1,0,1,0.0
460741.0,1,0,1,0.0
460364.0,2,0,2,0.0
460130.0,1,0,1,0.0
459919.0,1,0,1,0.0
459472.0,1,0,1,0.0
457921.0,1,0,1,0.0
465126.0,1,0,1,0.0
457579.0,1,0,1,0.0
457155.0,1,0,1,0.0
457078.0,1,0,1,0.0
457075.0,1,0,1,0.0
456901.0,1,0,1,0.0
456724.0,1,0,1,0.0
456676.0,1,0,1,0.0
456630.0,1,0,1,0.0
456605.0,1,0,1,0.0
454663.0,1,0,1,0.0
452476.0,2,0,1,0.0
451493.0,1,0,1,0.0
464210.0,1,0,1,0.0
466065.0,1,0,1,0.0
480103.0,1,0,1,0.0
472700.0,1,0,1,0.0
479219.0,1,0,1,0.0
479057.0,1,0,1,0.0
478307.0,1,0,1,0.0
476310.0,1,0,1,0.0
475760.0,1,0,1,0.0
475616.0,1,0,1,0.0
475317.0,1,0,1,0.0
474932.0,1,0,1,0.0
474670.0,1,0,1,0.0
474101.0,1,0,1,0.0
473547.0,1,0,1,0.0
473115.0,1,0,1,0.0
472282.0,1,0,1,0.0
467858.0,1,0,1,0.0
471801.0,1,0,1,0.0
471506.0,2,0,2,0.0
471486.0,1,0,1,0.0
471479.0,1,0,1,0.0
471171.0,1,0,1,0.0
470971.0,1,0,1,0.0
470232.0,1,0,1,0.0
469761.0,1,0,1,0.0
469562.0,1,0,1,0.0
468395.0,1,0,1,0.0
467977.0,1,0,1,0.0
467969.0,1,0,1,0.0
384248.0,1,0,1,0.0
383797.0,1,0,1,0.0
382865.0,1,0,1,0.0
295127.0,1,0,1,0.0
299859.0,1,0,1,0.0
299292.0,1,0,1,0.0
298907.0,1,0,1,0.0
298605.0,1,0,1,0.0
298455.0,1,0,1,0.0
298061.0,1,0,1,0.0
297989.0,1,0,1,0.0
297780.0,1,0,1,0.0
297512.0,1,0,1,0.0
296289.0,1,0,1,0.0
295315.0,1,0,1,0.0
295304.0,1,0,1,0.0
294954.0,1,0,1,0.0
301364.0,1,0,1,0.0
294843.0,1,0,1,0.0
294667.0,1,0,1,0.0
294593.0,1,0,1,0.0
294398.0,1,0,1,0.0
293893.0,1,0,1,0.0
292906.0,1,0,1,0.0
292318.0,1,0,1,0.0
292294.0,1,0,1,0.0
292015.0,1,0,1,0.0
291631.0,1,0,1,0.0
290539.0,2,0,2,0.0
289445.0,1,0,1,0.0
300719.0,1,0,1,0.0
302098.0,1,0,1,0.0
289109.0,1,0,1,0.0
309858.0,1,0,1,0.0
316080.0,1,0,1,0.0
315880.0,1,0,1,0.0
315572.0,1,0,1,0.0
315433.0,1,0,1,0.0
313480.0,1,0,1,0.0
312720.0,1,0,1,0.0
312694.0,1,0,1,0.0
311487.0,1,0,1,0.0
311199.0,1,0,1,0.0
310277.0,2,0,1,0.0
310013.0,1,0,1,0.0
309902.0,1,0,1,0.0
309718.0,1,0,1,0.0
303107.0,1,0,1,0.0
309095.0,2,0,1,0.0
308573.0,1,0,1,0.0
306150.0,1,0,1,0.0
305962.0,1,0,1,0.0
305355.0,1,0,1,0.0
305347.0,2,0,1,0.0
305194.0,1,0,1,0.0
305191.0,1,0,1,0.0
305183.0,1,0,1,0.0
305029.0,1,0,1,0.0
305010.0,1,0,1,0.0
304885.0,1,0,1,0.0
289358.0,1,0,1,0.0
288821.0,1,0,1,0.0
316462.0,2,0,2,0.0
269950.0,1,0,1,0.0
276036.0,1,0,1,0.0
275835.0,1,0,1,0.0
274719.0,1,0,1,0.0
274548.0,1,0,1,0.0
274222.0,1,0,1,0.0
273314.0,1,0,1,0.0
273158.0,1,0,1,0.0
272857.0,1,0,1,0.0
272420.0,1,0,1,0.0
272130.0,1,0,1,0.0
270928.0,1,0,1,0.0
270279.0,1,0,1,0.0
268325.0,1,0,1,0.0
276324.0,1,0,1,0.0
268207.0,1,0,1,0.0
268193.0,1,0,1,0.0
267899.0,1,0,1,0.0
267551.0,1,0,1,0.0
266715.0,2,0,1,0.0
266416.0,1,0,1,0.0
266367.0,1,0,1,0.0
266019.0,1,0,1,0.0
265859.0,1,0,1,0.0
265647.0,1,0,1,0.0
265549.0,1,0,1,0.0
264739.0,1,0,1,0.0
276297.0,1,0,1,0.0
276367.0,1,0,1,0.0
288776.0,1,0,1,0.0
284048.0,1,0,1,0.0
288748.0,1,0,1,0.0
288196.0,1,0,1,0.0
287733.0,1,0,1,0.0
